12049191,JD230710,05/07/2020 12:00:00 AM,020XX W BERWYN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2012,20,40.0,4.0,06,1161850.0,1935191.0,2020,05/15/2020 03:40:45 PM,41.977837548,-87.68017045,"(41.977837548, -87.68017045)"
12087612,JD275416,06/25/2020 02:25:00 AM,066XX S MARSHFIELD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,725,7,15.0,67.0,26,1166469.0,1860688.0,2020,07/02/2020 03:42:11 PM,41.773297415,-87.665316571,"(41.773297415, -87.665316571)"
12089476,JD277683,06/27/2020 04:00:00 AM,071XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,731,7,6.0,69.0,14,1176194.0,1857700.0,2020,07/04/2020 03:40:51 PM,41.764885191,-87.629756746,"(41.764885191, -87.629756746)"
12149005,JD347683,08/28/2020 12:39:00 AM,032XX W SUNNYSIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE - PORCH / HALLWAY,False,True,1724,17,33.0,14.0,26,1154121.0,1929729.0,2020,09/04/2020 03:40:59 PM,41.963007697,-87.70874031,"(41.963007697, -87.70874031)"
12134824,JD331452,08/07/2020 09:00:00 PM,085XX W WINNEMAC AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1614,16,41.0,76.0,06,1118488.0,1932385.0,2020,08/16/2020 03:40:33 PM,41.97093409,-87.839696517,"(41.97093409, -87.839696517)"
12020470,JD198186,03/30/2020 11:45:00 AM,100XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,511,5,9.0,49.0,08B,1180354.0,1838395.0,2020,04/06/2020 04:24:13 PM,41.711815615,-87.615099806,"(41.711815615, -87.615099806)"
12088804,JD276774,03/16/2020 12:00:00 PM,082XX S EVANS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,631,6,8.0,44.0,11,1182664.0,1850427.0,2020,07/01/2020 03:39:46 PM,41.744779647,-87.606267858,"(41.744779647, -87.606267858)"
12126442,JD321318,08/05/2020 08:06:00 AM,070XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,733,7,6.0,68.0,14,1171849.0,1858223.0,2020,08/12/2020 03:41:51 PM,41.766416791,-87.645667032,"(41.766416791, -87.645667032)"
12078013,JD264055,06/14/2020 04:29:00 PM,052XX W IRVING PARK RD,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,MEDICAL / DENTAL OFFICE,False,True,1624,16,38.0,15.0,04B,1140662.0,1926091.0,2020,06/21/2020 03:41:39 PM,41.953283248,-87.758314501,"(41.953283248, -87.758314501)"
12200242,JD407316,10/22/2020 05:00:00 AM,045XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,924,9,15.0,61.0,14,1166765.0,1874626.0,2020,12/17/2020 03:40:05 PM,41.811538648,-87.663833607,"(41.811538648, -87.663833607)"
